ts_ms,ts_iso,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_untradeable,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_untradeable,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_untradeable,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_untradeable,b365_state,fd_state,dk_state
1788289042377,2026-09-01T18:57:22.377000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,1405.00,True,False,False,0.5200,0.5300,0.5250,1,572.49,4007.90,True,False,False,0.2800,0.3000,0.2900,2,1219.85,4228.84,True,False,False,UP,UP,UP
1788289042578,2026-09-01T18:57:22.578000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,1405.00,True,False,False,0.5200,0.5300,0.5250,1,572.49,4007.90,True,False,False,0.2800,0.3000,0.2900,2,1219.85,4228.84,True,False,False,UP,UP,UP
1788289042780,2026-09-01T18:57:22.780000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,5015.28,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289042981,2026-09-01T18:57:22.981000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,5015.28,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289043182,2026-09-01T18:57:23.182000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,5015.28,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289043384,2026-09-01T18:57:23.384000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4978.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289043587,2026-09-01T18:57:23.587000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4978.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289043788,2026-09-01T18:57:23.788000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4978.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289043989,2026-09-01T18:57:23.989000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4978.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289044191,2026-09-01T18:57:24.191000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4978.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289044392,2026-09-01T18:57:24.392000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4978.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289044594,2026-09-01T18:57:24.594000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289044795,2026-09-01T18:57:24.795000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289044997,2026-09-01T18:57:24.997000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289045198,2026-09-01T18:57:25.198000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289045400,2026-09-01T18:57:25.400000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289045601,2026-09-01T18:57:25.601000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289045802,2026-09-01T18:57:25.802000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289046004,2026-09-01T18:57:26.004000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4668.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289046205,2026-09-01T18:57:26.205000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4480.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289046406,2026-09-01T18:57:26.406000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4480.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289046608,2026-09-01T18:57:26.608000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4480.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289046810,2026-09-01T18:57:26.810000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,572.49,4480.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6345.95,True,False,False,UP,UP,UP
1788289047012,2026-09-01T18:57:27.012000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289047215,2026-09-01T18:57:27.215000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289047416,2026-09-01T18:57:27.416000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289047618,2026-09-01T18:57:27.618000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289047819,2026-09-01T18:57:27.819000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289048020,2026-09-01T18:57:28.020000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289048222,2026-09-01T18:57:28.222000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289048423,2026-09-01T18:57:28.423000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289048625,2026-09-01T18:57:28.625000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289048826,2026-09-01T18:57:28.826000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289049028,2026-09-01T18:57:29.028000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289049229,2026-09-01T18:57:29.229000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289049431,2026-09-01T18:57:29.431000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289049632,2026-09-01T18:57:29.632000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289049834,2026-09-01T18:57:29.834000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289050035,2026-09-01T18:57:30.035000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289050236,2026-09-01T18:57:30.236000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289050438,2026-09-01T18:57:30.438000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289050639,2026-09-01T18:57:30.639000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4054.75,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289050841,2026-09-01T18:57:30.841000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289051043,2026-09-01T18:57:31.043000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289051245,2026-09-01T18:57:31.245000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289051446,2026-09-01T18:57:31.446000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289051647,2026-09-01T18:57:31.647000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289051848,2026-09-01T18:57:31.848000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289052050,2026-09-01T18:57:32.050000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289052251,2026-09-01T18:57:32.251000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289052453,2026-09-01T18:57:32.453000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289052654,2026-09-01T18:57:32.654000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289052856,2026-09-01T18:57:32.856000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289053057,2026-09-01T18:57:33.057000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289053259,2026-09-01T18:57:33.259000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289053461,2026-09-01T18:57:33.461000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,4355.30,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289053662,2026-09-01T18:57:33.662000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,1765.49,3441.96,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289053864,2026-09-01T18:57:33.864000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289054065,2026-09-01T18:57:34.065000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289054267,2026-09-01T18:57:34.267000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289054469,2026-09-01T18:57:34.469000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289054670,2026-09-01T18:57:34.670000+00:00,0.9300,0.9400,0.9350,1,4808.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289054871,2026-09-01T18:57:34.871000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289055073,2026-09-01T18:57:35.073000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289055274,2026-09-01T18:57:35.274000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289055475,2026-09-01T18:57:35.475000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.3000,0.2900,2,1219.85,6059.95,True,False,False,UP,UP,UP
1788289055677,2026-09-01T18:57:35.677000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
1788289055878,2026-09-01T18:57:35.878000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
1788289056080,2026-09-01T18:57:36.080000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
1788289056281,2026-09-01T18:57:36.281000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
1788289056483,2026-09-01T18:57:36.483000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
1788289056685,2026-09-01T18:57:36.685000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
1788289056887,2026-09-01T18:57:36.887000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
1788289057088,2026-09-01T18:57:37.088000+00:00,0.9300,0.9400,0.9350,1,4889.80,1436.00,True,False,True,0.7700,0.7800,0.7750,1,3853.00,4022.11,True,False,False,0.5200,0.5300,0.5250,1,3067.49,3250.78,True,False,False,0.2800,0.2900,0.2850,1,1219.85,95.00,True,False,False,UP,UP,UP
