date,equity,daily_pnl,drawdown,source
2026-07-07,49478.113,100.8843,0.0,closed_positions
2026-07-08,49535.8057,57.6927,0.0,closed_positions
2026-07-09,49603.5654,67.7597,0.0,closed_positions
2026-07-11,49616.3806,12.8152,0.0,closed_positions
2026-07-12,49554.5468,-61.8338,-61.8338,closed_positions
2026-07-13,49556.6268,2.08,-59.7538,closed_positions
2026-07-14,49591.4291,34.8023,-24.9515,closed_positions
2026-07-15,49666.8201,75.391,0.0,closed_positions
2026-07-16,49761.6656,94.8455,0.0,closed_positions
2026-07-17,49818.9711,57.3055,0.0,closed_positions
2026-07-18,49963.9383,144.9672,0.0,closed_positions
2026-07-19,49999.3476,35.4093,0.0,closed_positions
2026-07-20,50042.6573,43.3097,0.0,closed_positions
2026-07-21,50080.9193,38.262,0.0,closed_positions
2026-07-22,50236.5928,155.6735,0.0,closed_positions
2026-07-23,50488.7748,252.182,0.0,closed_positions
2026-07-24,50624.773,135.9982,0.0,closed_positions
2026-07-25,50754.7946,130.0216,0.0,closed_positions
2026-07-26,51086.922,332.1274,0.0,closed_positions
2026-07-27,51202.4063,115.4843,0.0,closed_positions
2026-07-28,51241.7071,39.3008,0.0,closed_positions
2026-07-29,51396.1624,154.4553,0.0,closed_positions
2026-07-30,51489.7855,93.6231,0.0,closed_positions
2026-07-31,51521.4819,31.6964,0.0,closed_positions
2026-08-01,51602.3819,80.9,0.0,closed_positions
2026-08-02,51827.3538,224.9719,0.0,closed_positions
2026-08-03,51888.9688,61.615,0.0,closed_positions
2026-08-04,51932.873,43.9042,0.0,closed_positions
2026-08-05,52016.1514,83.2784,0.0,closed_positions
2026-08-06,52112.2662,96.1148,0.0,closed_positions
2026-08-07,52209.3789,97.1127,0.0,closed_positions
2026-08-08,52455.8534,246.4745,0.0,closed_positions
2026-08-09,52395.655,-60.1984,-60.1984,closed_positions
2026-08-10,52408.9305,13.2755,-46.9229,closed_positions
2026-08-11,52557.2537,148.3232,0.0,closed_positions
2026-08-12,53123.6482,566.3945,0.0,closed_positions
2026-08-13,53241.2995,117.6513,0.0,closed_positions
2026-08-14,53360.296,118.9965,0.0,closed_positions
2026-08-15,53576.161,215.865,0.0,closed_positions
2026-08-16,53799.7971,223.6361,0.0,closed_positions
2026-08-17,53932.3606,132.5635,0.0,closed_positions
2026-08-18,54020.7334,88.3728,0.0,closed_positions
2026-08-19,54026.3214,5.588,0.0,closed_positions
2026-08-20,54082.0734,55.752,0.0,closed_positions
2026-08-21,54167.5171,85.4437,0.0,closed_positions
2026-08-22,54460.099,292.5819,0.0,closed_positions
2026-08-23,55589.7292,1129.6302,0.0,closed_positions
2026-08-24,61871.1635,6281.4343,0.0,closed_positions
2026-08-25,61909.3681,38.2046,0.0,closed_positions
