date,equity,daily_pnl,drawdown,source
2023-07-30,2590.15,125.5012,-11284.8064,closed_positions
2023-07-31,2493.9649,-96.1851,-11380.9915,closed_positions
2023-08-01,3531.3158,1037.3509,-10343.6406,closed_positions
2023-08-02,3625.3158,94.0,-10249.6406,closed_positions
2023-08-04,3698.3122,72.9964,-10176.6442,closed_positions
2023-08-07,3831.3122,133.0,-10043.6442,closed_positions
2023-08-08,3846.7705,15.4583,-10028.1859,closed_positions
2023-08-11,3895.798,49.0275,-9979.1584,closed_positions
2023-08-12,4578.3635,682.5655,-9296.5929,closed_positions
2023-08-13,4873.41,295.0465,-9001.5464,closed_positions
2023-08-15,6492.8274,1619.4174,-7382.129,closed_positions
2023-08-16,6437.7474,-55.08,-7437.209,closed_positions
2023-08-19,6437.9057,0.1583,-7437.0507,closed_positions
2023-08-29,6458.9057,21.0,-7416.0507,closed_positions
2023-08-30,6646.9057,188.0,-7228.0507,closed_positions
2023-09-01,6925.9568,279.0511,-6948.9996,closed_positions
2023-09-02,6975.2587,49.3019,-6899.6977,closed_positions
2023-09-03,6973.5787,-1.68,-6901.3777,closed_positions
2023-09-14,5561.3954,-1412.1833,-8313.561,closed_positions
2023-09-20,5054.9936,-506.4018,-8819.9628,closed_positions
2023-09-21,5115.7855,60.7919,-8759.1709,closed_positions
2023-09-23,-18543.3591,-23659.1446,-32418.3155,closed_positions
2023-09-24,4667.7071,23211.0662,-9207.2493,closed_positions
2023-09-27,4375.0937,-292.6134,-9499.8627,closed_positions
2023-09-29,4377.5937,2.5,-9497.3627,closed_positions
2023-09-30,4425.7539,48.1602,-9449.2025,closed_positions
2023-10-01,4282.4418,-143.3121,-9592.5146,closed_positions
2023-10-02,4996.8845,714.4427,-8878.0719,closed_positions
2023-10-08,5404.3029,407.4184,-8470.6535,closed_positions
2023-10-09,5412.703,8.4001,-8462.2534,closed_positions
2023-10-11,4177.9131,-1234.7899,-9697.0433,closed_positions
2023-10-12,5117.9131,940.0,-8757.0433,closed_positions
2023-10-13,5734.4305,616.5174,-8140.5259,closed_positions
2023-10-14,5734.2401,-0.1904,-8140.7163,closed_positions
2023-10-15,3847.0252,-1887.2149,-10027.9312,closed_positions
2023-10-16,5262.5163,1415.4911,-8612.4401,closed_positions
2023-10-17,11367.4463,6104.93,-2507.5101,closed_positions
2023-10-18,11223.7786,-143.6677,-2651.1778,closed_positions
2023-10-20,11146.6456,-77.133,-2728.3108,closed_positions
2023-10-22,11072.1398,-74.5058,-2802.8166,closed_positions
2023-10-23,11192.2538,120.114,-2682.7026,closed_positions
2023-10-24,11496.3287,304.0749,-2378.6277,closed_positions
2023-10-25,11597.2735,100.9448,-2277.6829,closed_positions
2023-10-26,11138.7706,-458.5029,-2736.1858,closed_positions
2023-10-27,11119.2706,-19.5,-2755.6858,closed_positions
2023-10-28,10738.9343,-380.3363,-3136.0221,closed_positions
2023-10-31,12568.2666,1829.3323,-1306.6898,closed_positions
2023-11-01,11836.1215,-732.1451,-2038.8349,closed_positions
2023-11-02,13284.076,1447.9545,-590.8804,closed_positions
2023-11-05,13626.1556,342.0796,-248.8008,closed_positions
2023-11-07,12248.3813,-1377.7743,-1626.5751,closed_positions
2023-11-08,12391.6813,143.3,-1483.2751,closed_positions
2023-11-09,10653.4251,-1738.2562,-3221.5313,closed_positions
2023-11-11,11306.2359,652.8108,-2568.7205,closed_positions
2023-11-13,11886.249,580.0131,-1988.7074,closed_positions
2023-11-14,12717.433,831.184,-1157.5234,closed_positions
2023-11-15,13198.5539,481.1209,-676.4025,closed_positions
2023-11-16,12997.0531,-201.5008,-877.9033,closed_positions
2023-11-17,13001.7899,4.7368,-873.1665,closed_positions
2023-11-18,13626.2764,624.4865,-248.68,closed_positions
2023-11-19,13625.6733,-0.6031,-249.2831,closed_positions
2023-11-20,12338.4943,-1287.179,-1536.4621,closed_positions
2023-11-21,11932.4913,-406.003,-1942.4651,closed_positions
2023-11-22,11203.6742,-728.8171,-2671.2822,closed_positions
2023-11-23,11172.5657,-31.1085,-2702.3907,closed_positions
2023-11-24,10309.9984,-862.5673,-3564.958,closed_positions
2023-11-25,11018.9556,708.9572,-2856.0008,closed_positions
2023-11-26,11016.3765,-2.5791,-2858.5799,closed_positions
2023-11-27,11043.3183,26.9418,-2831.6381,closed_positions
2023-11-28,10504.7722,-538.5461,-3370.1842,closed_positions
2023-11-30,8252.8665,-2251.9057,-5622.0899,closed_positions
2023-12-01,12523.3438,4270.4773,-1351.6126,closed_positions
2023-12-02,12430.1039,-93.2399,-1444.8525,closed_positions
2023-12-03,12562.5171,132.4132,-1312.4393,closed_positions
2023-12-04,12855.2588,292.7417,-1019.6976,closed_positions
2023-12-05,13621.6342,766.3754,-253.3222,closed_positions
2023-12-06,12622.5806,-999.0536,-1252.3758,closed_positions
2023-12-08,12674.1391,51.5585,-1200.8173,closed_positions
2023-12-09,12782.6971,108.558,-1092.2593,closed_positions
2023-12-11,13083.705,301.0079,-791.2514,closed_positions
2023-12-12,12979.365,-104.34,-895.5914,closed_positions
2023-12-13,12647.2138,-332.1512,-1227.7426,closed_positions
2023-12-14,12862.0265,214.8127,-1012.9299,closed_positions
2023-12-15,13145.1265,283.1,-729.8299,closed_positions
2023-12-16,12838.2205,-306.906,-1036.7359,closed_positions
2023-12-18,12658.4905,-179.73,-1216.4659,closed_positions
2023-12-19,12805.9377,147.4472,-1069.0187,closed_positions
2023-12-20,12804.6877,-1.25,-1070.2687,closed_positions
2023-12-21,13144.6877,340.0,-730.2687,closed_positions
2023-12-22,13020.8877,-123.8,-854.0687,closed_positions
2023-12-24,12977.9877,-42.9,-896.9687,closed_positions
2023-12-26,12996.9982,19.0105,-877.9582,closed_positions
2023-12-27,12784.5876,-212.4106,-1090.3688,closed_positions
2023-12-28,12819.4376,34.85,-1055.5188,closed_positions
2023-12-29,12898.8152,79.3776,-976.1412,closed_positions
2023-12-30,12144.8959,-753.9193,-1730.0605,closed_positions
2024-01-01,14016.2578,1871.3619,0.0,closed_positions
2024-01-02,13811.1998,-205.058,-205.058,closed_positions
2024-01-03,13534.1975,-277.0023,-482.0603,closed_positions
2024-01-05,14552.1177,1017.9202,0.0,closed_positions
2024-01-06,15977.8805,1425.7628,0.0,closed_positions
2024-01-08,15592.6123,-385.2682,-385.2682,closed_positions
2024-01-10,15831.9006,239.2883,-145.9799,closed_positions
2024-01-11,15986.2708,154.3702,0.0,closed_positions
2024-01-12,16372.7005,386.4297,0.0,closed_positions
2024-01-13,-10159.1666,-26531.8671,-26531.8671,closed_positions
2024-01-14,-10861.3426,-702.176,-27234.0431,closed_positions
2024-01-15,-10863.8691,-2.5265,-27236.5696,closed_positions
2024-01-16,-3485.8656,7378.0035,-19858.5661,closed_positions
2024-01-17,-3030.0656,455.8,-19402.7661,closed_positions
2024-01-18,-3207.6856,-177.62,-19580.3861,closed_positions
2024-01-19,-4085.4639,-877.7783,-20458.1644,closed_positions
2024-01-20,-3004.2807,1081.1832,-19376.9812,closed_positions
2024-01-21,-2986.839,17.4417,-19359.5395,closed_positions
2024-01-22,-3356.6953,-369.8563,-19729.3958,closed_positions
2024-01-23,-3894.581,-537.8857,-20267.2815,closed_positions
2024-01-24,-3899.0027,-4.4217,-20271.7032,closed_positions
2024-01-25,7040.0304,10939.0331,-9332.6701,closed_positions
2024-01-26,7046.7523,6.7219,-9325.9482,closed_positions
2024-01-27,7057.8258,11.0735,-9314.8747,closed_positions
2024-01-28,7034.4659,-23.3599,-9338.2346,closed_positions
2024-01-29,7388.3784,353.9125,-8984.3221,closed_positions
2024-01-30,7388.3784,0.0,-8984.3221,closed_positions
2024-01-31,17852.0985,10463.7201,0.0,closed_positions
2024-02-01,10498.0765,-7354.022,-7354.022,closed_positions
2024-02-02,13294.7557,2796.6792,-4557.3428,closed_positions
2024-02-03,14518.8558,1224.1001,-3333.2427,closed_positions
2024-02-04,14529.5558,10.7,-3322.5427,closed_positions
2024-02-05,14130.6343,-398.9215,-3721.4642,closed_positions
2024-02-06,14182.0971,51.4628,-3670.0014,closed_positions
2024-02-07,13601.6703,-580.4268,-4250.4282,closed_positions
2024-02-08,13388.5503,-213.12,-4463.5482,closed_positions
2024-02-09,12862.8908,-525.6595,-4989.2077,closed_positions
2024-02-10,12911.6411,48.7503,-4940.4574,closed_positions
2024-02-11,12875.0422,-36.5989,-4977.0563,closed_positions
2024-02-12,12351.6237,-523.4185,-5500.4748,closed_positions
