date,equity,daily_pnl,drawdown,source
2026-01-09,659700.5236,-45984.8357,-115466.369,closed_positions
2026-01-10,802264.5879,142564.0643,0.0,closed_positions
2026-01-11,934848.6012,132584.0133,0.0,closed_positions
2026-01-12,952942.4463,18093.8451,0.0,closed_positions
2026-01-13,982784.9856,29842.5393,0.0,closed_positions
2026-01-14,1076980.822,94195.8364,0.0,closed_positions
2026-01-15,1121778.0211,44797.1991,0.0,closed_positions
2026-01-16,1165753.953,43975.9319,0.0,closed_positions
2026-01-17,1255153.0307,89399.0777,0.0,closed_positions
2026-01-18,1269896.2345,14743.2038,0.0,closed_positions
2026-01-19,1321373.0484,51476.8139,0.0,closed_positions
2026-01-20,1319942.5888,-1430.4596,-1430.4596,closed_positions
2026-01-21,1222541.8225,-97400.7663,-98831.2259,closed_positions
2026-01-22,1386946.8098,164404.9873,0.0,closed_positions
2026-01-23,1317678.5185,-69268.2913,-69268.2913,closed_positions
2026-01-24,1081598.3477,-236080.1708,-305348.4621,closed_positions
2026-01-25,1299879.5915,218281.2438,-87067.2183,closed_positions
2026-01-26,1288738.3153,-11141.2762,-98208.4945,closed_positions
2026-01-27,1395218.9844,106480.6691,0.0,closed_positions
2026-01-28,1360549.1392,-34669.8452,-34669.8452,closed_positions
2026-01-29,1405968.4084,45419.2692,0.0,closed_positions
2026-01-30,1411667.3947,5698.9863,0.0,closed_positions
2026-01-31,1344146.1817,-67521.213,-67521.213,closed_positions
2026-02-01,1368530.2243,24384.0426,-43137.1704,closed_positions
2026-02-02,1470447.6722,101917.4479,0.0,closed_positions
2026-02-03,1492527.5781,22079.9059,0.0,closed_positions
2026-02-04,1633522.268,140994.6899,0.0,closed_positions
2026-02-05,1567865.2518,-65657.0162,-65657.0162,closed_positions
2026-02-06,1672687.2449,104821.9931,0.0,closed_positions
2026-02-07,1710985.0272,38297.7823,0.0,closed_positions
2026-02-08,1991311.271,280326.2438,0.0,closed_positions
2026-02-09,2014190.4202,22879.1492,0.0,closed_positions
2026-02-10,1903699.5776,-110490.8426,-110490.8426,closed_positions
2026-02-11,1687763.9455,-215935.6321,-326426.4747,closed_positions
2026-02-12,1614477.1055,-73286.84,-399713.3147,closed_positions
2026-02-13,1572933.5854,-41543.5201,-441256.8348,closed_positions
2026-02-14,1533171.1532,-39762.4322,-481019.267,closed_positions
2026-02-15,1562207.1775,29036.0243,-451983.2427,closed_positions
2026-02-16,1597239.2927,35032.1152,-416951.1275,closed_positions
2026-02-17,1527010.7096,-70228.5831,-487179.7106,closed_positions
2026-02-18,1537374.865,10364.1554,-476815.5552,closed_positions
2026-02-19,1466411.6391,-70963.2259,-547778.7811,closed_positions
2026-02-20,1573500.5811,107088.942,-440689.8391,closed_positions
2026-02-21,1620857.8492,47357.2681,-393332.571,closed_positions
2026-02-22,1509968.2532,-110889.596,-504222.167,closed_positions
2026-02-23,1526397.2057,16428.9525,-487793.2145,closed_positions
2026-02-24,1533293.3609,6896.1552,-480897.0593,closed_positions
2026-02-25,1512356.5758,-20936.7851,-501833.8444,closed_positions
2026-02-26,1510650.2967,-1706.2791,-503540.1235,closed_positions
2026-02-27,1519120.0999,8469.8032,-495070.3203,closed_positions
2026-03-02,1520173.5026,1053.4027,-494016.9176,closed_positions
2026-03-03,1626094.6162,105921.1136,-388095.804,closed_positions
2026-03-04,1659580.7865,33486.1703,-354609.6337,closed_positions
2026-03-05,1725613.7761,66032.9896,-288576.6441,closed_positions
2026-03-06,1694695.4849,-30918.2912,-319494.9353,closed_positions
2026-03-07,1762760.8851,68065.4002,-251429.5351,closed_positions
2026-03-08,1666262.0201,-96498.865,-347928.4001,closed_positions
2026-03-09,1643094.9182,-23167.1019,-371095.502,closed_positions
2026-03-10,1769482.3457,126387.4275,-244708.0745,closed_positions
2026-03-11,1800637.6409,31155.2952,-213552.7793,closed_positions
2026-03-12,1708200.2179,-92437.423,-305990.2023,closed_positions
2026-03-13,1612682.2793,-95517.9386,-401508.1409,closed_positions
