ts_ms,ts_iso,run_yes_bid,run_yes_ask,run_yes_mid,run_spread_cents,run_yes_bid_qty,run_yes_ask_qty,run_tight_spread,run_wide_spread,run_untradeable,b365_state,fd_state,dk_state
1788284183401,2026-09-01T17:36:23.401000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284183603,2026-09-01T17:36:23.603000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284183804,2026-09-01T17:36:23.804000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284184005,2026-09-01T17:36:24.005000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284184206,2026-09-01T17:36:24.206000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284184407,2026-09-01T17:36:24.407000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284184607,2026-09-01T17:36:24.607000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284184808,2026-09-01T17:36:24.808000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284185009,2026-09-01T17:36:25.009000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284185210,2026-09-01T17:36:25.210000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284185411,2026-09-01T17:36:25.411000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284185612,2026-09-01T17:36:25.612000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284185813,2026-09-01T17:36:25.813000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284186014,2026-09-01T17:36:26.014000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284186214,2026-09-01T17:36:26.214000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284186415,2026-09-01T17:36:26.415000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284186616,2026-09-01T17:36:26.616000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284186817,2026-09-01T17:36:26.817000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284187018,2026-09-01T17:36:27.018000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284187219,2026-09-01T17:36:27.219000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284187419,2026-09-01T17:36:27.419000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284187620,2026-09-01T17:36:27.620000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284187821,2026-09-01T17:36:27.821000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284188022,2026-09-01T17:36:28.022000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284188223,2026-09-01T17:36:28.223000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284188424,2026-09-01T17:36:28.424000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284188625,2026-09-01T17:36:28.625000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284188826,2026-09-01T17:36:28.826000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284189027,2026-09-01T17:36:29.027000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284189228,2026-09-01T17:36:29.228000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284189429,2026-09-01T17:36:29.429000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284189630,2026-09-01T17:36:29.630000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284189830,2026-09-01T17:36:29.830000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284190031,2026-09-01T17:36:30.031000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284190232,2026-09-01T17:36:30.232000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284190432,2026-09-01T17:36:30.432000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284190633,2026-09-01T17:36:30.633000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284190834,2026-09-01T17:36:30.834000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284191035,2026-09-01T17:36:31.035000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284191236,2026-09-01T17:36:31.236000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284191436,2026-09-01T17:36:31.436000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284191637,2026-09-01T17:36:31.637000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284191838,2026-09-01T17:36:31.838000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284192039,2026-09-01T17:36:32.039000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284192240,2026-09-01T17:36:32.240000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284192440,2026-09-01T17:36:32.440000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284192641,2026-09-01T17:36:32.641000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284192842,2026-09-01T17:36:32.842000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284193043,2026-09-01T17:36:33.043000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284193244,2026-09-01T17:36:33.244000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284193445,2026-09-01T17:36:33.445000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284193646,2026-09-01T17:36:33.646000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284193847,2026-09-01T17:36:33.847000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284194048,2026-09-01T17:36:34.048000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284194248,2026-09-01T17:36:34.248000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284194449,2026-09-01T17:36:34.449000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284194651,2026-09-01T17:36:34.651000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284194851,2026-09-01T17:36:34.851000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284195052,2026-09-01T17:36:35.052000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284195253,2026-09-01T17:36:35.253000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284195453,2026-09-01T17:36:35.453000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284195654,2026-09-01T17:36:35.654000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284195856,2026-09-01T17:36:35.856000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284196056,2026-09-01T17:36:36.056000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284196257,2026-09-01T17:36:36.257000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284196458,2026-09-01T17:36:36.458000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284196659,2026-09-01T17:36:36.659000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284196860,2026-09-01T17:36:36.860000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284197061,2026-09-01T17:36:37.061000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284197262,2026-09-01T17:36:37.262000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284197463,2026-09-01T17:36:37.463000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284197664,2026-09-01T17:36:37.664000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284197865,2026-09-01T17:36:37.865000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284198066,2026-09-01T17:36:38.066000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284198267,2026-09-01T17:36:38.267000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284198468,2026-09-01T17:36:38.468000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284198669,2026-09-01T17:36:38.669000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284198869,2026-09-01T17:36:38.869000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284199070,2026-09-01T17:36:39.070000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284199272,2026-09-01T17:36:39.272000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284199473,2026-09-01T17:36:39.473000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284199673,2026-09-01T17:36:39.673000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284199874,2026-09-01T17:36:39.874000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284200075,2026-09-01T17:36:40.075000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284200276,2026-09-01T17:36:40.276000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284200477,2026-09-01T17:36:40.477000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284200678,2026-09-01T17:36:40.678000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284200879,2026-09-01T17:36:40.879000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284201080,2026-09-01T17:36:41.080000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284201281,2026-09-01T17:36:41.281000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284201481,2026-09-01T17:36:41.481000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284201682,2026-09-01T17:36:41.682000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284201882,2026-09-01T17:36:41.882000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284202083,2026-09-01T17:36:42.083000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284202284,2026-09-01T17:36:42.284000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284202485,2026-09-01T17:36:42.485000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284202686,2026-09-01T17:36:42.686000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284202887,2026-09-01T17:36:42.887000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284203087,2026-09-01T17:36:43.087000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284203288,2026-09-01T17:36:43.288000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284203489,2026-09-01T17:36:43.489000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284203690,2026-09-01T17:36:43.690000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284203890,2026-09-01T17:36:43.890000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284204091,2026-09-01T17:36:44.091000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284204292,2026-09-01T17:36:44.292000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284204493,2026-09-01T17:36:44.493000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284204694,2026-09-01T17:36:44.694000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284204895,2026-09-01T17:36:44.895000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284205096,2026-09-01T17:36:45.096000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284205297,2026-09-01T17:36:45.297000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284205497,2026-09-01T17:36:45.497000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284205699,2026-09-01T17:36:45.699000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284205900,2026-09-01T17:36:45.900000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284206120,2026-09-01T17:36:46.120000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284206321,2026-09-01T17:36:46.321000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284206522,2026-09-01T17:36:46.522000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284206722,2026-09-01T17:36:46.722000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284206923,2026-09-01T17:36:46.923000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284207123,2026-09-01T17:36:47.123000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284207324,2026-09-01T17:36:47.324000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284207525,2026-09-01T17:36:47.525000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284207726,2026-09-01T17:36:47.726000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284207927,2026-09-01T17:36:47.927000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284208127,2026-09-01T17:36:48.127000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284208328,2026-09-01T17:36:48.328000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284208529,2026-09-01T17:36:48.529000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284208729,2026-09-01T17:36:48.729000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284208930,2026-09-01T17:36:48.930000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284209131,2026-09-01T17:36:49.131000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284209332,2026-09-01T17:36:49.332000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284209533,2026-09-01T17:36:49.533000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284209734,2026-09-01T17:36:49.734000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284209935,2026-09-01T17:36:49.935000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284210135,2026-09-01T17:36:50.135000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284210336,2026-09-01T17:36:50.336000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284210537,2026-09-01T17:36:50.537000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284210738,2026-09-01T17:36:50.738000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284210939,2026-09-01T17:36:50.939000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284211140,2026-09-01T17:36:51.140000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284211341,2026-09-01T17:36:51.341000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284211542,2026-09-01T17:36:51.542000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284211742,2026-09-01T17:36:51.742000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284211943,2026-09-01T17:36:51.943000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284212144,2026-09-01T17:36:52.144000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284212345,2026-09-01T17:36:52.345000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284212547,2026-09-01T17:36:52.547000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284212748,2026-09-01T17:36:52.748000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284212949,2026-09-01T17:36:52.949000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284213150,2026-09-01T17:36:53.150000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284213351,2026-09-01T17:36:53.351000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284213552,2026-09-01T17:36:53.552000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284213752,2026-09-01T17:36:53.752000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284213954,2026-09-01T17:36:53.954000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284214155,2026-09-01T17:36:54.155000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284214356,2026-09-01T17:36:54.356000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284214557,2026-09-01T17:36:54.557000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284214757,2026-09-01T17:36:54.757000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284214958,2026-09-01T17:36:54.958000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284215159,2026-09-01T17:36:55.159000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284215360,2026-09-01T17:36:55.360000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284215561,2026-09-01T17:36:55.561000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284215762,2026-09-01T17:36:55.762000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284215963,2026-09-01T17:36:55.963000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284216163,2026-09-01T17:36:56.163000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284216364,2026-09-01T17:36:56.364000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284216565,2026-09-01T17:36:56.565000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284216766,2026-09-01T17:36:56.766000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284216967,2026-09-01T17:36:56.967000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284217168,2026-09-01T17:36:57.168000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284217369,2026-09-01T17:36:57.369000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284217569,2026-09-01T17:36:57.569000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284217770,2026-09-01T17:36:57.770000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284217971,2026-09-01T17:36:57.971000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284218172,2026-09-01T17:36:58.172000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284218373,2026-09-01T17:36:58.373000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284218573,2026-09-01T17:36:58.573000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284218774,2026-09-01T17:36:58.774000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284218975,2026-09-01T17:36:58.975000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284219176,2026-09-01T17:36:59.176000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284219377,2026-09-01T17:36:59.377000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284219578,2026-09-01T17:36:59.578000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284219779,2026-09-01T17:36:59.779000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284219980,2026-09-01T17:36:59.980000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284220181,2026-09-01T17:37:00.181000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284220381,2026-09-01T17:37:00.381000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284220582,2026-09-01T17:37:00.582000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284220783,2026-09-01T17:37:00.783000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284220984,2026-09-01T17:37:00.984000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284221185,2026-09-01T17:37:01.185000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284221386,2026-09-01T17:37:01.386000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284221587,2026-09-01T17:37:01.587000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284221788,2026-09-01T17:37:01.788000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284221988,2026-09-01T17:37:01.988000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284222189,2026-09-01T17:37:02.189000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284222390,2026-09-01T17:37:02.390000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284222591,2026-09-01T17:37:02.591000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284222792,2026-09-01T17:37:02.792000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284222992,2026-09-01T17:37:02.992000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284223193,2026-09-01T17:37:03.193000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284223394,2026-09-01T17:37:03.394000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284223595,2026-09-01T17:37:03.595000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284223795,2026-09-01T17:37:03.795000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284223996,2026-09-01T17:37:03.996000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284224197,2026-09-01T17:37:04.197000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284224397,2026-09-01T17:37:04.397000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284224598,2026-09-01T17:37:04.598000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284224799,2026-09-01T17:37:04.799000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284225000,2026-09-01T17:37:05+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284225201,2026-09-01T17:37:05.201000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284225402,2026-09-01T17:37:05.402000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284225602,2026-09-01T17:37:05.602000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284225803,2026-09-01T17:37:05.803000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284226004,2026-09-01T17:37:06.004000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284226205,2026-09-01T17:37:06.205000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284226406,2026-09-01T17:37:06.406000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284226607,2026-09-01T17:37:06.607000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284226808,2026-09-01T17:37:06.808000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284227008,2026-09-01T17:37:07.008000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284227209,2026-09-01T17:37:07.209000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284227410,2026-09-01T17:37:07.410000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284227610,2026-09-01T17:37:07.610000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284227811,2026-09-01T17:37:07.811000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284228013,2026-09-01T17:37:08.013000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284228214,2026-09-01T17:37:08.214000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284228415,2026-09-01T17:37:08.415000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284228616,2026-09-01T17:37:08.616000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284228816,2026-09-01T17:37:08.816000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284229017,2026-09-01T17:37:09.017000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284229218,2026-09-01T17:37:09.218000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284229419,2026-09-01T17:37:09.419000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284229619,2026-09-01T17:37:09.619000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284229820,2026-09-01T17:37:09.820000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284230021,2026-09-01T17:37:10.021000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284230222,2026-09-01T17:37:10.222000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284230423,2026-09-01T17:37:10.423000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284230623,2026-09-01T17:37:10.623000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284230824,2026-09-01T17:37:10.824000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284231025,2026-09-01T17:37:11.025000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284231226,2026-09-01T17:37:11.226000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284231426,2026-09-01T17:37:11.426000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284231627,2026-09-01T17:37:11.627000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284231828,2026-09-01T17:37:11.828000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284232029,2026-09-01T17:37:12.029000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284232230,2026-09-01T17:37:12.230000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284232431,2026-09-01T17:37:12.431000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284232632,2026-09-01T17:37:12.632000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284232832,2026-09-01T17:37:12.832000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284233033,2026-09-01T17:37:13.033000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284233234,2026-09-01T17:37:13.234000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284233435,2026-09-01T17:37:13.435000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284233636,2026-09-01T17:37:13.636000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284233837,2026-09-01T17:37:13.837000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284234037,2026-09-01T17:37:14.037000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284234238,2026-09-01T17:37:14.238000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284234439,2026-09-01T17:37:14.439000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284234640,2026-09-01T17:37:14.640000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284234841,2026-09-01T17:37:14.841000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284235042,2026-09-01T17:37:15.042000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284235242,2026-09-01T17:37:15.242000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284235443,2026-09-01T17:37:15.443000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284235644,2026-09-01T17:37:15.644000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284235845,2026-09-01T17:37:15.845000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284236045,2026-09-01T17:37:16.045000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284236246,2026-09-01T17:37:16.246000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284236447,2026-09-01T17:37:16.447000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284236648,2026-09-01T17:37:16.648000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284236848,2026-09-01T17:37:16.848000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284237049,2026-09-01T17:37:17.049000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284237250,2026-09-01T17:37:17.250000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284237450,2026-09-01T17:37:17.450000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284237651,2026-09-01T17:37:17.651000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284237852,2026-09-01T17:37:17.852000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284238053,2026-09-01T17:37:18.053000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284238254,2026-09-01T17:37:18.254000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284238454,2026-09-01T17:37:18.454000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284238655,2026-09-01T17:37:18.655000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284238856,2026-09-01T17:37:18.856000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284239057,2026-09-01T17:37:19.057000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284239258,2026-09-01T17:37:19.258000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284239459,2026-09-01T17:37:19.459000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284239660,2026-09-01T17:37:19.660000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284239860,2026-09-01T17:37:19.860000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284240061,2026-09-01T17:37:20.061000+00:00,,,,,0,0,False,False,True,UP,UP,UP
